"id","minute","result","X","Y","xG","player","h_a","player_id","situation","year","shotType","match_id","h_team","a_team","h_goals","a_goals","date","player_assisted","lastAction"
378394,4,"BlockedShot",0.914000015258789,0.565999984741211,0.462338030338287,"Robert Lewandowski","h",227,"OpenPlay",2020,"RightFoot",14173,"Bayern Munich","Schalke 04",8,0,2020-09-18 18:30:00,"Leroy Sané","Pass"
378396,12,"BlockedShot",0.851999969482422,0.395999984741211,0.0944461300969124,"Robert Lewandowski","h",227,"OpenPlay",2020,"RightFoot",14173,"Bayern Munich","Schalke 04",8,0,2020-09-18 18:30:00,"Leroy Sané","Pass"
378399,20,"MissedShots",0.860999984741211,0.417999992370605,0.120521135628223,"Robert Lewandowski","h",227,"OpenPlay",2020,"LeftFoot",14173,"Bayern Munich","Schalke 04",8,0,2020-09-18 18:30:00,"Leroy Sané","Pass"
378401,30,"Goal",0.885,0.5,0.75777667760849,"Robert Lewandowski","h",227,"Penalty",2020,"RightFoot",14173,"Bayern Munich","Schalke 04",8,0,2020-09-18 18:30:00,NA,"Standard"
379517,69,"MissedShots",0.888000030517578,0.684000015258789,0.0476410835981369,"Robert Lewandowski","a",227,"OpenPlay",2020,"RightFoot",14189,"Hoffenheim","Bayern Munich",4,1,2020-09-27 13:30:00,"Leroy Sané","BallTouch"
381402,8,"BlockedShot",0.85,0.641999969482422,0.0592056848108768,"Robert Lewandowski","h",227,"OpenPlay",2020,"RightFoot",15166,"Bayern Munich","Hertha Berlin",4,3,2020-10-04 16:00:00,"Leon Goretzka","BallTouch"
381403,8,"SavedShot",0.913000030517578,0.412000007629395,0.309915602207184,"Robert Lewandowski","h",227,"OpenPlay",2020,"RightFoot",15166,"Bayern Munich","Hertha Berlin",4,3,2020-10-04 16:00:00,"Thomas Müller","Cross"
381413,39,"Goal",0.934000015258789,0.522000007629395,0.574812591075897,"Robert Lewandowski","h",227,"OpenPlay",2020,"RightFoot",15166,"Bayern Munich","Hertha Berlin",4,3,2020-10-04 16:00:00,NA,"Rebound"
381412,39,"SavedShot",0.925999984741211,0.527999992370605,0.422775447368622,"Robert Lewandowski","h",227,"OpenPlay",2020,"Head",15166,"Bayern Munich","Hertha Berlin",4,3,2020-10-04 16:00:00,"Chris Richards","Aerial"
381414,43,"BlockedShot",0.790999984741211,0.517999992370605,0.0480533838272095,"Robert Lewandowski","h",227,"OpenPlay",2020,"RightFoot",15166,"Bayern Munich","Hertha Berlin",4,3,2020-10-04 16:00:00,"Alphonso Davies","Pass"
381416,45,"BlockedShot",0.808000030517578,0.700999984741211,0.0341398231685162,"Robert Lewandowski","h",227,"OpenPlay",2020,"RightFoot",15166,"Bayern Munich","Hertha Berlin",4,3,2020-10-04 16:00:00,"Lucas Hernández","Pass"
381417,47,"MissedShots",0.928000030517578,0.492999992370605,0.0600747354328632,"Robert Lewandowski","h",227,"FromCorner",2020,"Head",15166,"Bayern Munich","Hertha Berlin",4,3,2020-10-04 16:00:00,"Serge Gnabry","Aerial"
381419,50,"Goal",0.859000015258789,0.445,0.0755884647369385,"Robert Lewandowski","h",227,"OpenPlay",2020,"RightFoot",15166,"Bayern Munich","Hertha Berlin",4,3,2020-10-04 16:00:00,"Chris Richards","Cross"
381423,63,"BlockedShot",0.803000030517578,0.734000015258789,0.0623544976115227,"Robert Lewandowski","h",227,"DirectFreekick",2020,"RightFoot",15166,"Bayern Munich","Hertha Berlin",4,3,2020-10-04 16:00:00,NA,"Standard"
381426,73,"BlockedShot",0.818000030517578,0.517999992370605,0.0702673271298409,"Robert Lewandowski","h",227,"OpenPlay",2020,"RightFoot",15166,"Bayern Munich","Hertha Berlin",4,3,2020-10-04 16:00:00,"Thomas Müller","LayOff"
381427,75,"SavedShot",0.771999969482422,0.65,0.0676692202687263,"Robert Lewandowski","h",227,"DirectFreekick",2020,"RightFoot",15166,"Bayern Munich","Hertha Berlin",4,3,2020-10-04 16:00:00,NA,"Standard"
381431,84,"Goal",0.964000015258789,0.535999984741211,0.784368753433228,"Robert Lewandowski","h",227,"SetPiece",2020,"LeftFoot",15166,"Bayern Munich","Hertha Berlin",4,3,2020-10-04 16:00:00,"Thomas Müller","Pass"
381433,92,"Goal",0.885,0.5,0.75777667760849,"Robert Lewandowski","h",227,"Penalty",2020,"RightFoot",15166,"Bayern Munich","Hertha Berlin",4,3,2020-10-04 16:00:00,NA,"Standard"
382041,14,"MissedShots",0.896999969482422,0.550999984741211,0.0399657189846039,"Robert Lewandowski","a",227,"OpenPlay",2020,"Head",15172,"Arminia Bielefeld","Bayern Munich",1,4,2020-10-17 16:30:00,"Lucas Hernández","CornerAwarded"
382043,24,"Goal",0.824000015258789,0.507999992370605,0.0811913460493088,"Robert Lewandowski","a",227,"OpenPlay",2020,"RightFoot",15172,"Arminia Bielefeld","Bayern Munich",1,4,2020-10-17 16:30:00,"Leon Goretzka","Pass"
382044,28,"SavedShot",0.916999969482422,0.515999984741211,0.432785600423813,"Robert Lewandowski","a",227,"OpenPlay",2020,"Head",15172,"Arminia Bielefeld","Bayern Munich",1,4,2020-10-17 16:30:00,"Lucas Hernández","Cross"
382049,34,"MissedShots",0.93,0.44,0.0966367647051811,"Robert Lewandowski","a",227,"FromCorner",2020,"Head",15172,"Arminia Bielefeld","Bayern Munich",1,4,2020-10-17 16:30:00,"Corentin Tolisso","Cross"
382051,45,"Goal",0.851999969482422,0.530999984741211,0.118622817099094,"Robert Lewandowski","a",227,"OpenPlay",2020,"RightFoot",15172,"Arminia Bielefeld","Bayern Munich",1,4,2020-10-17 16:30:00,"Thomas Müller","Pass"
382054,48,"ShotOnPost",0.916999969482422,0.519000015258789,0.536132514476776,"Robert Lewandowski","a",227,"OpenPlay",2020,"RightFoot",15172,"Arminia Bielefeld","Bayern Munich",1,4,2020-10-17 16:30:00,"Serge Gnabry","Pass"
383279,9,"Goal",0.864000015258789,0.512000007629395,0.361047238111496,"Robert Lewandowski","h",227,"OpenPlay",2020,"LeftFoot",15180,"Bayern Munich","Eintracht Frankfurt",5,0,2020-10-24 13:30:00,"Kingsley Coman","Pass"
383281,25,"Goal",0.92,0.505999984741211,0.328614622354507,"Robert Lewandowski","h",227,"FromCorner",2020,"Head",15180,"Bayern Munich","Eintracht Frankfurt",5,0,2020-10-24 13:30:00,"Joshua Kimmich","Cross"
383284,32,"MissedShots",0.800999984741211,0.515,0.0658850446343422,"Robert Lewandowski","h",227,"OpenPlay",2020,"RightFoot",15180,"Bayern Munich","Eintracht Frankfurt",5,0,2020-10-24 13:30:00,"Thomas Müller","Pass"
383287,37,"SavedShot",0.865999984741211,0.630999984741211,0.0985464975237846,"Robert Lewandowski","h",227,"OpenPlay",2020,"LeftFoot",15180,"Bayern Munich","Eintracht Frankfurt",5,0,2020-10-24 13:30:00,"Lucas Hernández","Pass"
383293,59,"Goal",0.875999984741211,0.472000007629395,0.385315120220184,"Robert Lewandowski","h",227,"OpenPlay",2020,"RightFoot",15180,"Bayern Munich","Eintracht Frankfurt",5,0,2020-10-24 13:30:00,"Douglas Costa","Pass"
386113,0,"MissedShots",0.964000015258789,0.617000007629395,0.37132540345192,"Robert Lewandowski","a",227,"OpenPlay",2020,"LeftFoot",15200,"Borussia Dortmund","Bayern Munich",2,3,2020-11-07 17:30:00,"Serge Gnabry","Pass"
386130,47,"Goal",0.895,0.552000007629394,0.036281693726778,"Robert Lewandowski","a",227,"OpenPlay",2020,"Head",15200,"Borussia Dortmund","Bayern Munich",2,3,2020-11-07 17:30:00,"Lucas Hernández","Aerial"
387339,41,"MissedShots",0.909000015258789,0.502999992370605,0.08612110465765,"Robert Lewandowski","h",227,"FromCorner",2020,"Head",15203,"Bayern Munich","Werder Bremen",1,1,2020-11-21 14:30:00,"Douglas Costa","Cross"
387345,55,"MissedShots",0.776999969482422,0.316000003814697,0.0181035865098238,"Robert Lewandowski","h",227,"OpenPlay",2020,"RightFoot",15203,"Bayern Munich","Werder Bremen",1,1,2020-11-21 14:30:00,NA,"None"
387350,80,"MissedShots",0.930999984741211,0.502999992370605,0.14254055917263,"Robert Lewandowski","h",227,"OpenPlay",2020,"Head",15203,"Bayern Munich","Werder Bremen",1,1,2020-11-21 14:30:00,"David Alaba","Cross"
388711,2,"ShotOnPost",0.926999969482422,0.552000007629394,0.3748619556427,"Robert Lewandowski","a",227,"OpenPlay",2020,"Head",15220,"VfB Stuttgart","Bayern Munich",1,3,2020-11-28 14:30:00,"Kingsley Coman","Cross"
388726,45,"Goal",0.768000030517578,0.457999992370605,0.0285951569676399,"Robert Lewandowski","a",227,"OpenPlay",2020,"RightFoot",15220,"VfB Stuttgart","Bayern Munich",1,3,2020-11-28 14:30:00,"Kingsley Coman","Pass"
390313,18,"MissedShots",0.945,0.452000007629395,0.072593942284584,"Robert Lewandowski","h",227,"FromCorner",2020,"Head",15221,"Bayern Munich","RasenBallsport Leipzig",3,3,2020-12-05 17:30:00,"Thomas Müller","HeadPass"
390322,67,"SavedShot",0.896999969482422,0.630999984741211,0.0173435006290674,"Robert Lewandowski","h",227,"OpenPlay",2020,"Head",15221,"Bayern Munich","RasenBallsport Leipzig",3,3,2020-12-05 17:30:00,NA,"Aerial"
391739,27,"BlockedShot",0.819000015258789,0.509000015258789,0.0496012642979622,"Robert Lewandowski","a",227,"OpenPlay",2020,"LeftFoot",15236,"Union Berlin","Bayern Munich",1,1,2020-12-12 17:30:00,"Kingsley Coman","CornerAwarded"
391742,45,"BlockedShot",0.769000015258789,0.579000015258789,0.0802532434463501,"Robert Lewandowski","a",227,"DirectFreekick",2020,"RightFoot",15236,"Union Berlin","Bayern Munich",1,1,2020-12-12 17:30:00,NA,"Standard"
391751,66,"Goal",0.91,0.507999992370605,0.497702926397324,"Robert Lewandowski","a",227,"OpenPlay",2020,"RightFoot",15236,"Union Berlin","Bayern Munich",1,1,2020-12-12 17:30:00,"Kingsley Coman","Pass"
393137,16,"BlockedShot",0.931999969482422,0.377999992370605,0.0754315257072449,"Robert Lewandowski","h",227,"OpenPlay",2020,"RightFoot",15245,"Bayern Munich","Wolfsburg",2,1,2020-12-16 19:30:00,"Thomas Müller","Chipped"
393143,45,"Goal",0.949000015258789,0.474000015258789,0.475116908550262,"Robert Lewandowski","h",227,"OpenPlay",2020,"Head",15245,"Bayern Munich","Wolfsburg",2,1,2020-12-16 19:30:00,"Kingsley Coman","Cross"
393145,49,"Goal",0.860999984741211,0.600999984741211,0.243434265255928,"Robert Lewandowski","h",227,"OpenPlay",2020,"RightFoot",15245,"Bayern Munich","Wolfsburg",2,1,2020-12-16 19:30:00,"Jérôme Boateng","Pass"
394086,20,"MissedShots",0.875999984741211,0.430999984741211,0.0909877717494965,"Robert Lewandowski","a",227,"OpenPlay",2020,"RightFoot",15250,"Bayer Leverkusen","Bayern Munich",1,2,2020-12-19 17:30:00,"Alphonso Davies","Pass"
394092,42,"Goal",0.933000030517578,0.53,0.429401695728302,"Robert Lewandowski","a",227,"OpenPlay",2020,"Head",15250,"Bayer Leverkusen","Bayern Munich",1,2,2020-12-19 17:30:00,"Thomas Müller","Cross"
394093,46,"MissedShots",0.915,0.492999992370605,0.319130688905716,"Robert Lewandowski","a",227,"SetPiece",2020,"Head",15250,"Bayer Leverkusen","Bayern Munich",1,2,2020-12-19 17:30:00,"Serge Gnabry","Cross"
394095,49,"BlockedShot",0.845999984741211,0.673000030517578,0.0288408603519201,"Robert Lewandowski","a",227,"SetPiece",2020,"RightFoot",15250,"Bayer Leverkusen","Bayern Munich",1,2,2020-12-19 17:30:00,NA,"Rebound"
394094,49,"BlockedShot",0.798000030517578,0.714000015258789,0.0659824758768082,"Robert Lewandowski","a",227,"DirectFreekick",2020,"RightFoot",15250,"Bayer Leverkusen","Bayern Munich",1,2,2020-12-19 17:30:00,NA,"Standard"
394102,91,"BlockedShot",0.714000015258789,0.615,0.0179387088865042,"Robert Lewandowski","a",227,"OpenPlay",2020,"RightFoot",15250,"Bayer Leverkusen","Bayern Munich",1,2,2020-12-19 17:30:00,"Thomas Müller","Pass"
394103,92,"Goal",0.905,0.674000015258789,0.0621083416044712,"Robert Lewandowski","a",227,"OpenPlay",2020,"RightFoot",15250,"Bayer Leverkusen","Bayern Munich",1,2,2020-12-19 17:30:00,"Joshua Kimmich","Pass"
396971,35,"SavedShot",0.851999969482422,0.45,0.0780729427933693,"Robert Lewandowski","h",227,"OpenPlay",2020,"RightFoot",15257,"Bayern Munich","Mainz 05",5,2,2021-01-03 17:00:00,"Thomas Müller","Pass"
396984,75,"Goal",0.885,0.5,0.75777667760849,"Robert Lewandowski","h",227,"Penalty",2020,"RightFoot",15257,"Bayern Munich","Mainz 05",5,2,2021-01-03 17:00:00,NA,"Standard"
396987,82,"Goal",0.916999969482422,0.5,0.469389826059341,"Robert Lewandowski","h",227,"OpenPlay",2020,"RightFoot",15257,"Bayern Munich","Mainz 05",5,2,2021-01-03 17:00:00,"Thomas Müller","Cross"
397672,19,"Goal",0.885,0.5,0.75777667760849,"Robert Lewandowski","a",227,"Penalty",2020,"RightFoot",15267,"Borussia M.Gladbach","Bayern Munich",3,2,2021-01-08 19:30:00,NA,"Standard"
397673,24,"MissedShots",0.944000015258789,0.394000015258789,0.0805980041623116,"Robert Lewandowski","a",227,"OpenPlay",2020,"Head",15267,"Borussia M.Gladbach","Bayern Munich",3,2,2021-01-08 19:30:00,"Thomas Müller","Cross"
397686,64,"MissedShots",0.761999969482422,0.600999984741211,0.0207765679806471,"Robert Lewandowski","a",227,"OpenPlay",2020,"RightFoot",15267,"Borussia M.Gladbach","Bayern Munich",3,2,2021-01-08 19:30:00,NA,"None"
397689,70,"MissedShots",0.928000030517578,0.487999992370605,0.0555632412433624,"Robert Lewandowski","a",227,"OpenPlay",2020,"Head",15267,"Borussia M.Gladbach","Bayern Munich",3,2,2021-01-08 19:30:00,"Kingsley Coman","Aerial"
399403,3,"BlockedShot",0.900999984741211,0.467000007629395,0.0678803846240044,"Robert Lewandowski","h",227,"FromCorner",2020,"RightFoot",15275,"Bayern Munich","Freiburg",2,1,2021-01-17 14:30:00,"Joshua Kimmich","Cross"
399405,6,"Goal",0.910999984741211,0.502000007629395,0.51214325428009,"Robert Lewandowski","h",227,"OpenPlay",2020,"LeftFoot",15275,"Bayern Munich","Freiburg",2,1,2021-01-17 14:30:00,"Thomas Müller","Throughball"
399414,35,"BlockedShot",0.738000030517578,0.382000007629395,0.0148277953267097,"Robert Lewandowski","h",227,"FromCorner",2020,"RightFoot",15275,"Bayern Munich","Freiburg",2,1,2021-01-17 14:30:00,NA,"None"
399418,49,"MissedShots",0.899000015258789,0.715999984741211,0.0358476974070072,"Robert Lewandowski","h",227,"SetPiece",2020,"LeftFoot",15275,"Bayern Munich","Freiburg",2,1,2021-01-17 14:30:00,NA,"None"
399420,58,"BlockedShot",0.921999969482422,0.497000007629395,0.556640803813934,"Robert Lewandowski","h",227,"OpenPlay",2020,"LeftFoot",15275,"Bayern Munich","Freiburg",2,1,2021-01-17 14:30:00,"Alphonso Davies","Pass"
399430,78,"SavedShot",0.933000030517578,0.347000007629395,0.324253290891647,"Robert Lewandowski","h",227,"OpenPlay",2020,"RightFoot",15275,"Bayern Munich","Freiburg",2,1,2021-01-17 14:30:00,NA,"TakeOn"
399997,12,"Goal",0.885,0.5,0.75777667760849,"Robert Lewandowski","a",227,"Penalty",2020,"RightFoot",15291,"Augsburg","Bayern Munich",0,1,2021-01-20 19:30:00,NA,"Standard"
4e+05,23,"MissedShots",0.878000030517578,0.572000007629395,0.375808238983154,"Robert Lewandowski","a",227,"OpenPlay",2020,"RightFoot",15291,"Augsburg","Bayern Munich",0,1,2021-01-20 19:30:00,"Kingsley Coman","Pass"
400001,25,"MissedShots",0.705999984741211,0.527999992370605,0.0580796413123608,"Robert Lewandowski","a",227,"OpenPlay",2020,"LeftFoot",15291,"Augsburg","Bayern Munich",0,1,2021-01-20 19:30:00,"Thomas Müller","Chipped"
400005,42,"ShotOnPost",0.976999969482422,0.612000007629395,0.28383481502533,"Robert Lewandowski","a",227,"OpenPlay",2020,"LeftFoot",15291,"Augsburg","Bayern Munich",0,1,2021-01-20 19:30:00,"Serge Gnabry","Cross"
400888,6,"MissedShots",0.909000015258789,0.539000015258789,0.248110562562943,"Robert Lewandowski","a",227,"OpenPlay",2020,"Head",15298,"Schalke 04","Bayern Munich",0,4,2021-01-24 14:30:00,"Joshua Kimmich","Cross"
400893,22,"SavedShot",0.865999984741211,0.475,0.0968485027551651,"Robert Lewandowski","a",227,"SetPiece",2020,"RightFoot",15298,"Schalke 04","Bayern Munich",0,4,2021-01-24 14:30:00,"Thomas Müller","Pass"
400909,53,"Goal",0.936999969482422,0.357999992370605,0.326905608177185,"Robert Lewandowski","a",227,"OpenPlay",2020,"RightFoot",15298,"Schalke 04","Bayern Munich",0,4,2021-01-24 14:30:00,"Joshua Kimmich","Throughball"
400917,70,"MissedShots",0.835999984741211,0.497000007629395,0.088011123239994,"Robert Lewandowski","a",227,"OpenPlay",2020,"LeftFoot",15298,"Schalke 04","Bayern Munich",0,4,2021-01-24 14:30:00,"David Alaba","Pass"
401650,56,"Goal",0.964000015258789,0.462999992370605,0.639509975910187,"Robert Lewandowski","h",227,"OpenPlay",2020,"RightFoot",15302,"Bayern Munich","Hoffenheim",4,1,2021-01-30 14:30:00,NA,"None"
402907,10,"SavedShot",0.885,0.5,0.75777667760849,"Robert Lewandowski","a",227,"Penalty",2020,"RightFoot",15315,"Hertha Berlin","Bayern Munich",0,1,2021-02-05 19:30:00,NA,"Standard"
402915,36,"MissedShots",0.923000030517578,0.539000015258789,0.0717668756842613,"Robert Lewandowski","a",227,"OpenPlay",2020,"Head",15315,"Hertha Berlin","Bayern Munich",0,1,2021-02-05 19:30:00,"Kingsley Coman","Aerial"
402918,44,"MissedShots",0.771999969482422,0.427000007629395,0.23335999250412,"Robert Lewandowski","a",227,"OpenPlay",2020,"Head",15315,"Hertha Berlin","Bayern Munich",0,1,2021-02-05 19:30:00,"Manuel Neuer","Chipped"
402921,61,"MissedShots",0.950999984741211,0.502000007629395,0.108307033777237,"Robert Lewandowski","a",227,"FromCorner",2020,"Head",15315,"Hertha Berlin","Bayern Munich",0,1,2021-02-05 19:30:00,NA,"Aerial"
402923,68,"MissedShots",0.914000015258789,0.382999992370605,0.0307305939495564,"Robert Lewandowski","a",227,"OpenPlay",2020,"Head",15315,"Hertha Berlin","Bayern Munich",0,1,2021-02-05 19:30:00,"Kingsley Coman","Aerial"
402924,75,"SavedShot",0.785,0.273999996185303,0.0252501796931028,"Robert Lewandowski","a",227,"OpenPlay",2020,"RightFoot",15315,"Hertha Berlin","Bayern Munich",0,1,2021-02-05 19:30:00,"Thomas Müller","Pass"
405057,5,"BlockedShot",0.939000015258789,0.49,0.105058930814266,"Robert Lewandowski","h",227,"SetPiece",2020,"Head",15320,"Bayern Munich","Arminia Bielefeld",3,3,2021-02-15 19:30:00,NA,"Aerial"
405066,47,"Goal",0.924000015258789,0.445999984741211,0.0797596946358681,"Robert Lewandowski","h",227,"OpenPlay",2020,"RightFoot",15320,"Bayern Munich","Arminia Bielefeld",3,3,2021-02-15 19:30:00,"David Alaba","Chipped"
405073,64,"SavedShot",0.883000030517578,0.400999984741211,0.0713552907109261,"Robert Lewandowski","h",227,"OpenPlay",2020,"LeftFoot",15320,"Bayern Munich","Arminia Bielefeld",3,3,2021-02-15 19:30:00,NA,"Rebound"
405078,71,"MissedShots",0.954000015258789,0.484000015258789,0.536201059818268,"Robert Lewandowski","h",227,"OpenPlay",2020,"Head",15320,"Bayern Munich","Arminia Bielefeld",3,3,2021-02-15 19:30:00,NA,"None"
405077,71,"SavedShot",0.93,0.440999984741211,0.482959508895874,"Robert Lewandowski","h",227,"OpenPlay",2020,"LeftFoot",15320,"Bayern Munich","Arminia Bielefeld",3,3,2021-02-15 19:30:00,NA,"BallTouch"
405495,39,"MissedShots",0.899000015258789,0.367000007629395,0.0416848845779896,"Robert Lewandowski","a",227,"OpenPlay",2020,"LeftFoot",15332,"Eintracht Frankfurt","Bayern Munich",2,1,2021-02-20 14:30:00,"Kingsley Coman","Chipped"
405503,52,"Goal",0.93,0.524000015258789,0.510330975055695,"Robert Lewandowski","a",227,"OpenPlay",2020,"RightFoot",15332,"Eintracht Frankfurt","Bayern Munich",2,1,2021-02-20 14:30:00,"Leroy Sané","Pass"
406733,24,"MissedShots",0.889000015258789,0.435999984741211,0.0639271289110184,"Robert Lewandowski","h",227,"OpenPlay",2020,"Head",15338,"Bayern Munich","FC Cologne",5,1,2021-02-27 14:30:00,"Niklas Süle","Cross"
406735,32,"Goal",0.883000030517578,0.405,0.363385587930679,"Robert Lewandowski","h",227,"OpenPlay",2020,"RightFoot",15338,"Bayern Munich","FC Cologne",5,1,2021-02-27 14:30:00,"Leon Goretzka","Pass"
406739,64,"Goal",0.845,0.454000015258789,0.0958826765418053,"Robert Lewandowski","h",227,"OpenPlay",2020,"RightFoot",15338,"Bayern Munich","FC Cologne",5,1,2021-02-27 14:30:00,"Thomas Müller","Pass"
408689,13,"SavedShot",0.896999969482422,0.582000007629395,0.0350641943514347,"Robert Lewandowski","h",227,"OpenPlay",2020,"Head",15351,"Bayern Munich","Borussia Dortmund",4,2,2021-03-06 17:30:00,"Leon Goretzka","Aerial"
408691,18,"MissedShots",0.88,0.439000015258789,0.0398831963539124,"Robert Lewandowski","h",227,"OpenPlay",2020,"Head",15351,"Bayern Munich","Borussia Dortmund",4,2,2021-03-06 17:30:00,"Niklas Süle","Cross"
408692,18,"MissedShots",0.925,0.387999992370605,0.104732640087605,"Robert Lewandowski","h",227,"OpenPlay",2020,"LeftFoot",15351,"Bayern Munich","Borussia Dortmund",4,2,2021-03-06 17:30:00,"Leon Goretzka","Pass"
408696,25,"Goal",0.965999984741211,0.53,0.656786143779755,"Robert Lewandowski","h",227,"OpenPlay",2020,"RightFoot",15351,"Bayern Munich","Borussia Dortmund",4,2,2021-03-06 17:30:00,"Leroy Sané","Rebound"
408699,32,"BlockedShot",0.888000030517578,0.447000007629395,0.0949399024248123,"Robert Lewandowski","h",227,"OpenPlay",2020,"RightFoot",15351,"Bayern Munich","Borussia Dortmund",4,2,2021-03-06 17:30:00,"Leroy Sané","Pass"
408700,38,"MissedShots",0.864000015258789,0.412999992370605,0.077370785176754,"Robert Lewandowski","h",227,"OpenPlay",2020,"RightFoot",15351,"Bayern Munich","Borussia Dortmund",4,2,2021-03-06 17:30:00,"Leon Goretzka","Pass"
408701,43,"Goal",0.885,0.5,0.75777667760849,"Robert Lewandowski","h",227,"Penalty",2020,"RightFoot",15351,"Bayern Munich","Borussia Dortmund",4,2,2021-03-06 17:30:00,NA,"Standard"
408706,61,"MissedShots",0.82,0.452000007629395,0.0545454658567905,"Robert Lewandowski","h",227,"OpenPlay",2020,"RightFoot",15351,"Bayern Munich","Borussia Dortmund",4,2,2021-03-06 17:30:00,"Leroy Sané","Pass"
408716,89,"Goal",0.805,0.480999984741211,0.0618213936686516,"Robert Lewandowski","h",227,"OpenPlay",2020,"RightFoot",15351,"Bayern Munich","Borussia Dortmund",4,2,2021-03-06 17:30:00,"Alphonso Davies","Pass"
409945,53,"ShotOnPost",0.925999984741211,0.487000007629395,0.0801007151603699,"Robert Lewandowski","a",227,"OpenPlay",2020,"Head",15363,"Werder Bremen","Bayern Munich",1,3,2021-03-13 14:30:00,"Kingsley Coman","Aerial"
409949,57,"MissedShots",0.905,0.542000007629394,0.091798797249794,"Robert Lewandowski","a",227,"OpenPlay",2020,"Head",15363,"Werder Bremen","Bayern Munich",1,3,2021-03-13 14:30:00,"Alphonso Davies","Cross"
409948,57,"SavedShot",0.963000030517578,0.419000015258789,0.144580245018005,"Robert Lewandowski","a",227,"OpenPlay",2020,"RightFoot",15363,"Werder Bremen","Bayern Munich",1,3,2021-03-13 14:30:00,NA,"Rebound"
409947,57,"SavedShot",0.923000030517578,0.437000007629395,0.136178404092789,"Robert Lewandowski","a",227,"OpenPlay",2020,"RightFoot",15363,"Werder Bremen","Bayern Munich",1,3,2021-03-13 14:30:00,"Thomas Müller","Cross"
409951,65,"SavedShot",0.951999969482422,0.51,0.0866469740867615,"Robert Lewandowski","a",227,"SetPiece",2020,"Head",15363,"Werder Bremen","Bayern Munich",1,3,2021-03-13 14:30:00,"Joshua Kimmich","Aerial"
409952,66,"Goal",0.973000030517578,0.507999992370605,0.531421661376953,"Robert Lewandowski","a",227,"FromCorner",2020,"RightFoot",15363,"Werder Bremen","Bayern Munich",1,3,2021-03-13 14:30:00,NA,"BallTouch"
409955,77,"ShotOnPost",0.975999984741211,0.46,0.707753598690033,"Robert Lewandowski","a",227,"OpenPlay",2020,"RightFoot",15363,"Werder Bremen","Bayern Munich",1,3,2021-03-13 14:30:00,"Thomas Müller","HeadPass"
411380,16,"Goal",0.930999984741211,0.525,0.116921812295914,"Robert Lewandowski","h",227,"FromCorner",2020,"RightFoot",15365,"Bayern Munich","VfB Stuttgart",4,0,2021-03-20 14:30:00,"Serge Gnabry","Cross"
411382,22,"Goal",0.928000030517578,0.500999984741211,0.447880655527115,"Robert Lewandowski","h",227,"OpenPlay",2020,"Head",15365,"Bayern Munich","VfB Stuttgart",4,0,2021-03-20 14:30:00,"Thomas Müller","Cross"
411384,38,"Goal",0.869000015258789,0.502000007629395,0.443321943283081,"Robert Lewandowski","h",227,"OpenPlay",2020,"LeftFoot",15365,"Bayern Munich","VfB Stuttgart",4,0,2021-03-20 14:30:00,NA,"BlockedPass"
411391,62,"MissedShots",0.895,0.517999992370605,0.477634340524673,"Robert Lewandowski","h",227,"OpenPlay",2020,"RightFoot",15365,"Bayern Munich","VfB Stuttgart",4,0,2021-03-20 14:30:00,"Benjamin Pavard","Pass"
417231,14,"MissedShots",0.84,0.562000007629395,0.274939507246017,"Robert Lewandowski","a",227,"OpenPlay",2020,"RightFoot",15417,"Mainz 05","Bayern Munich",2,1,2021-04-24 13:30:00,"Leon Goretzka","BallRecovery"
417249,93,"Goal",0.91,0.532000007629394,0.391770273447037,"Robert Lewandowski","a",227,"OpenPlay",2020,"RightFoot",15417,"Mainz 05","Bayern Munich",2,1,2021-04-24 13:30:00,NA,"BallRecovery"
420257,1,"Goal",0.875999984741211,0.324000015258789,0.0234193857759237,"Robert Lewandowski","h",227,"OpenPlay",2020,"RightFoot",15419,"Bayern Munich","Borussia M.Gladbach",6,0,2021-05-08 16:30:00,"David Alaba","Cross"
420260,11,"MissedShots",0.910999984741211,0.547999992370605,0.123788088560104,"Robert Lewandowski","h",227,"OpenPlay",2020,"Head",15419,"Bayern Munich","Borussia M.Gladbach",6,0,2021-05-08 16:30:00,"Thomas Müller","Cross"
420263,16,"MissedShots",0.935,0.562000007629395,0.0712291896343231,"Robert Lewandowski","h",227,"OpenPlay",2020,"Head",15419,"Bayern Munich","Borussia M.Gladbach",6,0,2021-05-08 16:30:00,"Kingsley Coman","Aerial"
420264,19,"BlockedShot",0.85,0.402000007629395,0.108003102242947,"Robert Lewandowski","h",227,"OpenPlay",2020,"RightFoot",15419,"Bayern Munich","Borussia M.Gladbach",6,0,2021-05-08 16:30:00,"Thomas Müller","LayOff"
420269,33,"Goal",0.92,0.650999984741211,0.0842184349894524,"Robert Lewandowski","h",227,"OpenPlay",2020,"RightFoot",15419,"Bayern Munich","Borussia M.Gladbach",6,0,2021-05-08 16:30:00,NA,"None"
420275,52,"MissedShots",0.900999984741211,0.569000015258789,0.0159171298146248,"Robert Lewandowski","h",227,"FromCorner",2020,"Head",15419,"Bayern Munich","Borussia M.Gladbach",6,0,2021-05-08 16:30:00,"Joshua Kimmich","Aerial"
420283,64,"Goal",0.885,0.5,0.75777667760849,"Robert Lewandowski","h",227,"Penalty",2020,"RightFoot",15419,"Bayern Munich","Borussia M.Gladbach",6,0,2021-05-08 16:30:00,NA,"Standard"
